data_id,state_id,indicator_id,categories_id,nfhs_id,state_name,state_acronym,category,indicator_name,nfhs_round,ST,Non-ST,Total
2510,11,2,1,2,Sikkim,SK,Population and household profile,"Sex ratio at birth for children(0-6 years) born in the last five years(females per 1,000 males)",NFHS V,825,1034,962
2511,11,3,1,2,Sikkim,SK,Population and household profile,Population(6 years and above) who ever attended school(Male) (%),NFHS V,90.5,91.1,90.9
2512,11,4,1,2,Sikkim,SK,Population and household profile,Population(6 years and above) who ever attended school(Female) (%),NFHS V,82.5,84.4,83.7
2513,11,5,1,2,Sikkim,SK,Population and household profile,Women(15-49 years) with 10 or more years of schooling (%),NFHS V,52.2,47.3,49
2514,11,6,1,2,Sikkim,SK,Population and household profile,Women(20-24 years) married before age 18 years (%),NFHS V,6.9,12.8,10.7
2515,11,7,1,2,Sikkim,SK,Population and household profile,Household population having an Aadhaar Card (%),NFHS V,94,92.2,92.8
2516,11,8,1,2,Sikkim,SK,Population and household profile,Households having BPL card (%),NFHS V,39.2,36.1,37.2
2517,11,9,1,2,Sikkim,SK,Population and household profile,Households owning agricultural land (%),NFHS V,44.4,37.5,39.9
2518,11,10,1,2,Sikkim,SK,Population and household profile,Households with electricity (%),NFHS V,99.4,99.3,99.3
2519,11,11,1,2,Sikkim,SK,Population and household profile,Households with an improved drinking water source (%),NFHS V,93.1,94.4,94
2520,11,12,1,2,Sikkim,SK,Population and household profile,Households using improved sanitation facility (%),NFHS V,98.3,97.9,98
2521,11,13,1,2,Sikkim,SK,Population and household profile,"Households with no toilet facility, defecating in open space/field (%)",NFHS V,0.3,0.4,0.4
2522,11,14,1,2,Sikkim,SK,Population and household profile,Households using clean fuel for cooking (%),NFHS V,76.4,79.5,78.4
2523,11,15,1,2,Sikkim,SK,Population and household profile,Households having pucca house (%),NFHS V,74.3,76.4,75.7
2524,11,16,1,2,Sikkim,SK,Population and household profile,Households with presence of water and soap/detergent at handwashing place (%),NFHS V,88.2,88.6,88.4
2525,11,17,1,2,Sikkim,SK,Population and household profile,Households with any usual member covered by a health scheme or health insurance (%),NFHS V,27.7,28.2,28
2526,11,18,1,2,Sikkim,SK,Population and household profile,Household population having any form of disability (hearing/speech/visual/mental/locomotive/other) (%),NFHS V,0.8,1.3,1.1
2527,11,19,2,2,Sikkim,SK,Access to Communication/Mass Media,Households having access to internet (%),NFHS V,76.5,79.7,78.6
2528,11,20,2,2,Sikkim,SK,Access to Communication/Mass Media,Households owning a mobile/telephone (%),NFHS V,95.8,95.7,95.7
2529,11,21,2,2,Sikkim,SK,Access to Communication/Mass Media,"Women(15-49 years) with exposure to mass media i.e.,newspaper,TV,radio,watch movie in theatre (%)",NFHS V,73.5,71.9,72.5
2530,11,22,2,2,Sikkim,SK,Access to Communication/Mass Media,Women(15-49 years) using internet (%),NFHS V,72.8,78.3,76.7
2531,11,23,3,2,Sikkim,SK,Reproductive and Sexual Health,Menstruating woman(15-24 years) using hygienic method for blood stain prevention during menstruation (%),NFHS V,88,85.2,86.3
2532,11,24,3,2,Sikkim,SK,Reproductive and Sexual Health,Currently married women(15-49 years) using any family planning method (%),NFHS V,68.5,69.5,69.1
2533,11,25,3,2,Sikkim,SK,Reproductive and Sexual Health,Currently married women(15-49 years) using female sterilization (%),NFHS V,12.3,15.6,14.5
2534,11,26,3,2,Sikkim,SK,Reproductive and Sexual Health,Currently married women(15-49 years) using male sterilization (%),NFHS V,2,1.5,1.7
2535,11,27,3,2,Sikkim,SK,Reproductive and Sexual Health,Currently married women(15-49 years) using modern contraceptive obtained from public health facility (%),NFHS V,66.4,73.9,71.3
2536,11,28,3,2,Sikkim,SK,Reproductive and Sexual Health,Total unmet need among currently married women(15-49 years) (%),NFHS V,15.5,10.1,11.9
2537,11,29,3,2,Sikkim,SK,Reproductive and Sexual Health,Total unmet need for spacing among currently married women(15-49 years) (%),NFHS V,8.5,3.1,4.9
2538,11,30,4,2,Sikkim,SK,Maternity Care (for last birth in the 5 years before the survey),Women(15-19 years) who were already mothers or pregnant at the time of the survey (%),NFHS V,4.1,2.4,3.1
2539,11,31,4,2,Sikkim,SK,Maternity Care (for last birth in the 5 years before the survey),Mothers who had antenatal check-up in the first trimester (%),NFHS V,60.5,65.3,63.7
2540,11,32,4,2,Sikkim,SK,Maternity Care (for last birth in the 5 years before the survey),Mothers who had at least four antenatal care visits during last pregnancy (%),NFHS V,55.7,59.8,58.4
2541,11,33,4,2,Sikkim,SK,Maternity Care (for last birth in the 5 years before the survey),Mothers who consumed iron & folic acid for 100 days or more when they were pregnant (%),NFHS V,45.8,59.3,54.7
2542,11,34,4,2,Sikkim,SK,Maternity Care (for last birth in the 5 years before the survey),Mothers who had full antenatal care (%),NFHS V,30.9,36.9,34.9
2543,11,35,4,2,Sikkim,SK,Maternity Care (for last birth in the 5 years before the survey),Registered pregnancies for which the mother received Mother and Child Protection card (%),NFHS V,95.5,94.2,94.6
2544,11,36,4,2,Sikkim,SK,Maternity Care (for last birth in the 5 years before the survey),Mothers(15-49 years) who received advice on breastfeeding from any provider during pregnancy (%),NFHS V,56.8,55.3,55.8
2545,11,37,4,2,Sikkim,SK,Maternity Care (for last birth in the 5 years before the survey),Mothers(15-49 years) who received health and nutrition education from the AWC during pregnancy (%),NFHS V,55.5,49,51.2
2546,11,38,4,2,Sikkim,SK,Maternity Care (for last birth in the 5 years before the survey),Mothers(15-49 years) who received food supplements from the anganwadi center during pregnancy (%),NFHS V,60.8,52.9,55.6
2547,11,39,5,2,Sikkim,SK,Delivery Care (for births in the 5 years before the survey) ,Institutional births (%),NFHS V,97.1,93.6,94.7
2548,11,40,5,2,Sikkim,SK,Delivery Care (for births in the 5 years before the survey) ,Institutional births in public facility (%),NFHS V,87.8,74,78.6
2549,11,41,5,2,Sikkim,SK,Delivery Care (for births in the 5 years before the survey) ,Births delivered by caesarean section (%),NFHS V,36.2,31.1,32.8
2550,11,42,5,2,Sikkim,SK,Delivery Care (for births in the 5 years before the survey) ,Home births that were conducted by skilled health personnel (%),NFHS V,62.5,47.2,50.1
2551,11,43,5,2,Sikkim,SK,Delivery Care (for births in the 5 years before the survey) ,Births in a public health facility delivered by caesarean section (%),NFHS V,35.6,27.2,30.4
2552,11,44,5,2,Sikkim,SK,Delivery Care (for births in the 5 years before the survey) ,Mothers who received financial assistance under Janani Suraksha Yojana for births delivered in an institution (%),NFHS V,5.3,6,5.8
2553,11,45,5,2,Sikkim,SK,Delivery Care (for births in the 5 years before the survey) ,Average out of pocket expenditure per delivery in ANY health facility in INR,NFHS V,12919,12086,12392
2554,11,46,6,2,Sikkim,SK,Postnatal care (for births in the 5 years before the survey),Women who had first postnatal check-up within two days (%),NFHS V,69,72.3,71.2
2555,11,47,6,2,Sikkim,SK,Postnatal care (for births in the 5 years before the survey),Children born at home within the five years preceding the survey received PNC within 24 hours of delivery (%),NFHS V,0,0,0
2556,11,48,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health",Children under age 5 years whose birth was registered (%),NFHS V,98.9,95.4,96.5
2557,11,49,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health","Children(12-23 months) fully immunized (BCG, measles, and 3 doses of Polio and DPT) (%)",NFHS V,61.1,50.8,53.8
2558,11,50,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health",Children(12-23 months) who have received measles vaccine (%),NFHS V,70,56.3,60.3
2559,11,51,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health",Children(9-59 months) who received a vitamin A dose in last six months (%),NFHS V,41.6,45.5,44.1
2560,11,52,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health","Children under age five years suffered from diarrhoea in the last two weeks, preceding the survey (%)",NFHS V,6.6,5,5.5
2561,11,53,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health",Advice or treatment sought for children suffering from diarrhoea in last two weeks (%),NFHS V,14.3,85.1,57.1
2562,11,54,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health",Children with diarrhoea in last two weeks who received ORS (%),NFHS V,25.7,89.4,64.2
2563,11,55,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health",Children with diarrhoea in the last two weeks who received zinc (%),NFHS V,43.3,54.4,50
2564,11,56,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health",Children with diarrhoea in the last two weeks who received both ORS and zinc (%),NFHS V,18.1,50.1,37.5
2565,11,57,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health",Prevalence of symptoms of acute respiratory infection among children under age 5 years within the last two weeks preceding the survey (%),NFHS V,0.1,1,0.7
2566,11,58,7,2,Sikkim,SK,"Birth Registration, Immunization and Child Health",Children under age 5 years with ARI Symptoms in last 2 weeks who sought medical treatment same/next day (%),NFHS V,100,14.2,19.1
2567,11,59,8,2,Sikkim,SK,Child Nutrition,Children with low birth weight (<2500 g) (for births in the 5 years before the survey) (%),NFHS V,4.9,12.4,9.8
2568,11,60,8,2,Sikkim,SK,Child Nutrition,Children under age three years breastfed within one hour of birth (%),NFHS V,28.8,35,33
2569,11,61,8,2,Sikkim,SK,Child Nutrition,Children exclusively breastfed for 0-6 months (%),NFHS V,17.4,31.2,28.3
2570,11,62,8,2,Sikkim,SK,Child Nutrition,Total children(6-23 months) receiving an adequate diet (%),NFHS V,26.2,20.3,22.4
2571,11,63,8,2,Sikkim,SK,Child Nutrition,Children under 5 years who are stunted(height-for-age) (%),NFHS V,23,21.9,22.3
2572,11,64,8,2,Sikkim,SK,Child Nutrition,Children under 5 years who are wasted(weight-for-height) (%),NFHS V,10.4,15.3,13.6
2573,11,65,8,2,Sikkim,SK,Child Nutrition,Children under 5 years who are severely wasted(weight-for-height) (%),NFHS V,4.7,7.6,6.6
2574,11,66,8,2,Sikkim,SK,Child Nutrition,Children under 5 years who are underweight(weight-for-age) (%),NFHS V,16,11.6,13.1
2575,11,67,8,2,Sikkim,SK,Child Nutrition,Children under 5 years who are overweight(weight-for-height) (%),NFHS V,14.6,7,9.6
2576,11,68,8,2,Sikkim,SK,Child Nutrition,Children aged 6 - 59 months who are anaemic (<11.0g/dl) (%),NFHS V,58.4,54,55.6
2577,11,69,8,2,Sikkim,SK,Child Nutrition,Children under age 6 years who received food supplimentation from anganwadi centre in past 12 months (%),NFHS V,66,58.7,61.1
2578,11,70,8,2,Sikkim,SK,Child Nutrition,Mothers of children under age 6 years who received any services from AWC while breastfeeding (%),NFHS V,55.5,46.8,49.7
2579,11,71,8,2,Sikkim,SK,Child Nutrition,Children(6-59 months) who given deworming medication in past 6 months (%),NFHS V,34,32.1,32.7
2580,11,72,8,2,Sikkim,SK,Child Nutrition,Children(6-59 months) who given iron supplimentation in past 7 days (%),NFHS V,29.3,25.2,26.6
2581,11,73,8,2,Sikkim,SK,Child Nutrition,Children(0-59 months) who were weighed at anganwadi centre in last 12 months (%),NFHS V,67.3,58.9,61.7
2582,11,74,8,2,Sikkim,SK,Child Nutrition,Children(0-59 months) who were weighed at anganwadi centre in last 12 months and their mother were counselled from AWC (%),NFHS V,77.7,67.4,71.1
2583,11,75,9,2,Sikkim,SK,Nutritional Status of Adults,Women(15-49 years) whose BMI is below normal (BMI < 18.5 kg/m2) (%),NFHS V,4.2,6.7,5.8
2584,11,76,9,2,Sikkim,SK,Nutritional Status of Adults,Men(15-49 years) whose BMI is below normal (BMI < 18.5 kg/m2) (%),NFHS V,2.9,5.6,4.8
2585,11,77,9,2,Sikkim,SK,Nutritional Status of Adults,Women(15-49 years)  who are overweight or obese (BMI >= 25.0 kg/m2) (%),NFHS V,35.2,34.6,34.8
2586,11,78,9,2,Sikkim,SK,Nutritional Status of Adults,Men(15-49 years) who are overweight or obese (BMI >= 25.0 kg/m2) (%),NFHS V,30.7,37.5,35.4
2587,11,79,9,2,Sikkim,SK,Nutritional Status of Adults,Men(15-49 years) with increased risk of metabolic complication(Waist-to-hip ratio>0.90 cm) (%),NFHS V,68.8,52.3,57.3
2588,11,80,9,2,Sikkim,SK,Nutritional Status of Adults,Women(15-49 years) with increased risk of metabolic complication(Waist-to-hip ratio>0.85 cm) (%),NFHS V,76.3,75.2,75.6
2589,11,81,9,2,Sikkim,SK,Nutritional Status of Adults,Pregnant women(15-49 years) who are anaemic(<11.0 g/dl) (%),NFHS V,28.4,40.3,36.9
2590,11,82,9,2,Sikkim,SK,Nutritional Status of Adults,Women(15-49 years) years who are anaemic(<12.0 g/dl) (%),NFHS V,42.6,41.5,41.9
2591,11,83,10,2,Sikkim,SK,Diabetes,Women(15-49 years) with high blood sugar level(>140 mg/dl) or taking medicine to control blood sugar level (%),NFHS V,7.8,8.6,8.3
2592,11,84,10,2,Sikkim,SK,Diabetes,Men(15-49 years) with high blood sugar level(>140 mg/dl) or taking medicine to control blood sugar level (%),NFHS V,14.5,16.3,15.6
2593,11,85,11,2,Sikkim,SK,Hypertension,Women(15-49 years) with elevated blood pressure (Systolic >=140 mm of Hg and/or Diastolic >=90 mm of Hg) or taking medicine to control blood pressure (%),NFHS V,25.2,25.4,25.3
2594,11,86,11,2,Sikkim,SK,Hypertension,Men(15-49 years) with elevated  blood pressure (Systolic >=140 mm of Hg and/or Diastolic >=90 mm of Hg) or taking medicine to control blood pressure,NFHS V,40,29.7,33.2
2595,11,87,12,2,Sikkim,SK,Substance Use among Adults,Women age 15 years and above who use any kind of tobacco (%),NFHS V,12,11.5,11.7
2596,11,88,12,2,Sikkim,SK,Substance Use among Adults,Men age 15 years and above who use any kind of tobacco (%),NFHS V,39.2,42.4,41.3
2597,11,89,12,2,Sikkim,SK,Substance Use among Adults,Women age 15 years and above who consume alcohol (%),NFHS V,19.8,14.3,16.3
2598,11,90,12,2,Sikkim,SK,Substance Use among Adults,Men age 15 years and above who consume alcohol (%),NFHS V,44.4,37.4,39.9
2599,11,91,13,2,Sikkim,SK,Infectious Disease,Households with at least one mosquito net (%),NFHS V,5.3,8.8,7.6
2600,11,92,13,2,Sikkim,SK,Infectious Disease,"Survey population suffering from Tuberculosis(per 100,000 population)",NFHS V,800,500,600
2601,11,93,13,2,Sikkim,SK,Infectious Disease,Women(15-49 years) who have ever heard of tuberculosis (%),NFHS V,95.7,88.3,90.8
2602,11,94,13,2,Sikkim,SK,Infectious Disease,Men(15-49 years) who have ever heard of tuberculosis (%),NFHS V,93.2,81.4,85
2603,11,95,14,2,Sikkim,SK,Women's empowerment,Women(15-49 years) who worked in the last 12 months and were paid in cash (%),NFHS V,21.2,37.3,32.7
2604,11,96,14,2,Sikkim,SK,Women's empowerment,Women owning a house and/or land (alone or jointly with others) (%),NFHS V,51.4,53.7,53.1
2605,11,97,14,2,Sikkim,SK,Women's empowerment,Women having a bank or savings account that they themselves use (%),NFHS V,73.2,77.7,76.4
2606,11,98,14,2,Sikkim,SK,Women's empowerment,Women having a mobile phone that they themselves use (%),NFHS V,89.6,88.3,88.6
2607,11,99,15,2,Sikkim,SK,Gender based violence,Ever-married women(18-49 years) who have experienced physical violence ever (%),NFHS V,10,12.3,11.7
2608,11,100,15,2,Sikkim,SK,Gender based violence,Ever-married women(18-49 years) who have experienced physical violence in past 12 months (%),NFHS V,9.6,7.3,7.8
2609,11,101,15,2,Sikkim,SK,Gender based violence,Ever-married women(18-49 years) who have experienced physical violence during any pregnancy (%),NFHS V,0.4,1.9,1.5
2610,11,102,15,2,Sikkim,SK,Gender based violence,Young women(18-29 years) who experienced sexual violence by age 18 (%),NFHS V,0.2,0,0.1
2611,11,103,16,2,Sikkim,SK,Knowledge around STI/HIV,Women(15-49) ever heard of a sexually transmitted infection (%),NFHS V,97.7,95.4,96.1
2612,11,104,16,2,Sikkim,SK,Knowledge around STI/HIV,Men(15-54 years) ever heard of a sexually transmitted infection (%),NFHS V,97.1,98.2,97.9
2613,11,105,16,2,Sikkim,SK,Knowledge around STI/HIV,Women(15-49) ever heard of HIV-AIDS (%),NFHS V,97.2,95.4,95.9
2614,11,106,16,2,Sikkim,SK,Knowledge around STI/HIV,Men(15-54 years) ever heard of a HIV-AIDS (%),NFHS V,96.7,98.2,97.8
2615,11,107,16,2,Sikkim,SK,Knowledge around STI/HIV,Women(15-49 years) who have comprehensive knowledge about HIV (%),NFHS V,17.4,26.5,23.9
2616,11,108,16,2,Sikkim,SK,Knowledge around STI/HIV,Men(15-54 years) who have comprehensive knowledge about HIV (%),NFHS V,18.6,19.4,19.1
2617,11,109,17,2,Sikkim,SK,Adolescent health,Women(15-24 years) whose Body Mass Index is below normal (BMI < 18.5 kg/m2) (%),NFHS V,9.4,12.5,11.3
2618,11,110,17,2,Sikkim,SK,Adolescent health,Women (15-24 years) years who are anaemic (<12.0 g/dl) (%),NFHS V,42.2,43.8,43.2
2619,11,111,17,2,Sikkim,SK,Adolescent health,Women (15-24 years) with high Blood sugar level (>140 mg/dl) or taking medicine to control blood sugar level (%),NFHS V,4.5,1,2.4
2620,11,112,17,2,Sikkim,SK,Adolescent health,Men(15-24 years) with high Blood sugar level (>140 mg/dl) or taking medicine to control blood sugar level (%),NFHS V,5.5,5.6,5.5
2621,11,113,17,2,Sikkim,SK,Adolescent health,Women(15-24 years) with elevated blood pressure (Systolic >=140 mm of Hg and/or Diastolic >=90 mm of Hg) or taking medicine to control blood pressure (%),NFHS V,6.4,10.2,8.7
2622,11,114,17,2,Sikkim,SK,Adolescent health,Men(15-24 years) with elevated blood pressure (Systolic >=140 mm of Hg and/or Diastolic >=90 mm of Hg) or taking medicine to control blood pressure (%),NFHS V,17,13.8,14.8
2623,36,1,1,2,Telangana,TS,Population and household profile,"Sex ratio of the total population(females per 1,000 males)",NFHS V,1016,1052,1049
2624,36,2,1,2,Telangana,TS,Population and household profile,"Sex ratio at birth for children(0-6 years) born in the last five years(females per 1,000 males)",NFHS V,857,922,917
